time                                       sum(tsts)                                   G::<gas> H2(g)                              G::<gas> H2O(g)                             G::<gas> CO(g)                              G::<gas> CO2(g)                             G::<gas> CH4(g)                             G::<gas> CH3COOH(g)                         G::<Pd111> H*                               G::<Pd111> O*                               G::<Pd111> OH*                              G::<Pd111> H2O*                             G::<Pd111> C*                               G::<Pd111> CO*                              G::<Pd111> CO2*                             G::<Pd111> COOH*                            G::<Pd111> CCO*                             G::<Pd111> CCOO*                            G::<Pd111> CCOOH*                           G::<Pd111> CH*                              G::<Pd111> CHCO*                            G::<Pd111> CHCOO*                           G::<Pd111> CHCOOH*                          G::<Pd111> CH2*                             G::<Pd111> CH2CO*                           G::<Pd111> CH2COO*                          G::<Pd111> CH2COOH*                         G::<Pd111> CH3*                             G::<Pd111> CH3CO*                           G::<Pd111> CH3COO*                          G::<Pd111> CH3COOH*                         G::TST::H2(g) --> 2H*                       G::TST::H2O(g) --> H2O*                     G::TST::CO(g) --> CO*                       G::TST::CO2(g) --> CO2*                     G::TST::CH4(g) --> H* + CH3*                G::TST::CH3COOH(g) --> CH3COOH*             G::TST::OH* --> H* + O*                     G::TST::H* + OH* --> H2O*                   G::TST::O* + C* --> CO*                     G::TST::O* + CO* --> CO2*                   G::TST::COOH* --> OH* + CO*                 G::TST::COOH* --> H* + CO2*                 G::TST::CCO* --> C* + CO*                   G::TST::CCOO* --> C* + CO2*                 G::TST::CCOO* --> O* + CCO*                 G::TST::CCOOH* --> C* + COOH*               G::TST::CCOOH* --> OH* + CCO*               G::TST::CCOOH* --> H* + CCOO*               G::TST::CH* --> H* + C*                     G::TST::CHCO* --> H* + CCO*                 G::TST::CHCO* --> CO* + CH*                 G::TST::CHCOO* --> H* + CCOO*               G::TST::CHCOO* --> CO2* + CH*               G::TST::CHCOO* --> O* + CHCO*               G::TST::CHCOOH* --> COOH* + CH*             G::TST::CHCOOH* --> H* + CCOOH*             G::TST::CHCOOH* --> OH* + CHCO*             G::TST::CHCOOH* --> H* + CHCOO*             G::TST::CH2* --> H* + CH*                   G::TST::CH2CO* --> H* + CHCO*               G::TST::CH2CO* --> CO* + CH2*               G::TST::CH2COO* --> H* + CHCOO*             G::TST::CH2COO* --> CO2* + CH2*             G::TST::CH2COO* --> O* + CH2CO*             G::TST::CH2COOH* --> COOH* + CH2*           G::TST::CH2COOH* --> H* + CHCOOH*           G::TST::CH2COOH* --> OH* + CH2CO*           G::TST::CH2COOH* --> H* + CH2COO*           G::TST::CH3* --> H* + CH2*                  G::TST::CH3CO* --> H* + CH2CO*              G::TST::CH3CO* --> CO* + CH3*               G::TST::CH3COO* --> H* + CH2COO*            G::TST::CH3COO* --> CO2* + CH3*             G::TST::CH3COO* --> O* + CH3CO*             G::TST::CH3COOH* --> H* + CH2COOH*          G::TST::CH3COOH* --> COOH* + CH3*           G::TST::CH3COOH* --> OH* + CH3CO*           G::TST::CH3COOH* --> H* + CH3COO*         
_________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________  __________________________________________
0.0000000000                                1.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -1.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                                1.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                               -0.0000000000                             
5.820766091346741e-11                       3.44410436326942563380836843793989082e-07   1.55293417891545162567402222196708919e-40   7.16045372274096934897797417915474193e-71   8.9954098387102230914655421888322367e-58    5.67335780661197352988546483350804489e-64   9.13397644693640612986218446494186751e-37   5.44783012755760771679720226442737279e-08   6.48513027825481027441070506223963644e-35  -1.22401944570240580862508732546794028e-74   8.17555753343867267096741272122400031e-41  -7.16045363957513673017423089561538364e-71  -5.71344116890153673540660457801584828e-83  -8.99540440611451650706218495145563079e-58   4.58113474253914431998841383156241759e-38  -2.11399423151520672526045045930278663e-22  -4.58113474253914431955313855651621306e-38  -4.93984794079968154435875462480062733e-55   3.18212356344671258738517130243114602e-54   1.50144124396439557709521928943417337e-62  -6.20420973228459627999442998313817686e-68  -1.97943990342713913939788392343636284e-51   4.58113475282392851398188835513577888e-38  -2.11399423151520672524933639874515756e-22  -4.58113474216957655778172665646001139e-38  -2.07103442505062654852791623963801463e-51   2.75897228451972433506054574523509532e-34   9.59096773496135150562797815882599834e-38   4.33397324590766384622304957652874015e-41   2.43200519914913622023130262249907895e-34  -5.87002743780335766878454831998389079e-08  -1.23474337943451113389551350970227648e-22  -4.58113474253914431955313850911174706e-38   8.99540440611451650706218495135666347e-58  -5.15667893855345240584680251583639623e-61  -8.49192137650209145654199147879802559e-36  -2.9558647374589091527152199412570909e-11   -8.17555751008402231837353528101093378e-41   4.79243188278170333798490872473065553e-36   3.7569752128611796427444573292462673e-26   -4.79243188278170333778376341600139992e-36  -4.53603073319039699552645531860329605e-52   3.30993149885607285120080425367202264e-45  -1.3367708314986854166487429853055172e-71    4.93984794079970635780000832023232103e-55  -2.48134412586544533893239892253584845e-69   4.58113474253914431998841389019743251e-38  -2.11399423151520672526041735982310309e-22  -4.58113474253914463776459085624315945e-38  -1.50144124396464996809382430156953537e-62   2.05568375721787548753788593381922534e-62   6.20424113411834207690285668851089556e-68  -8.99203269447109510060694181766895812e-53   2.06936023044768262374033203819588632e-51   4.58113474253914431998840631413772636e-38  -2.11399423151520672526041838848166552e-22  -4.5811347425391187565318642507016303e-38   -2.77384829764078388130879778869242796e-57  -2.95850259914247478767754775794307002e-54  -1.10809610031642325081816196645754921e-42  -3.69567336466137709418160126814650511e-48  -4.25305274162647545033870433353457645e-54   4.5811347425393422640710147836724821e-38   -2.1139942315152067252604173598222026e-22   -4.5811347425391443239297911381620435e-38   -1.38979935829235382336217434428957314e-41  -2.75894226535515909126635218017500988e-34  -2.6844143145191681148600622353844192e-39   -3.02517920128790942616337729237949965e-40  -2.76523358578357395799452001769275286e-48   4.57677664976510118281837381785481584e-38  -2.11399423151520672525800540375970632e-22  -1.77480170830715249387085175414414495e-34   2.30810329883540228691022146826654666e-44  -1.15052800278482673263892314509944613e-39   4.85009237019778464720484527527842582e-14   8.9087487418550776567819282457134141e-29    7.84211971336395590125150498165734227e-18   3.44439946465552299815525278423338607e-07
9.99999999999999999999999999999998139e-11   3.49108204051660924410005527844757356e-06   4.64553398727257528634197829954006826e-39   1.24683591329467691597421551212207935e-69   2.69076032307374510015480038691583213e-56   5.7569638327310506921327303551875814e-63    2.7970650521778546830289698732343111e-25   -6.98249187839706423095873341785457543e-06  -2.79706503250436973943193573289033016e-25   2.27896767674428869062898111409317317e-72   1.42359398967682209876649101228195871e-39  -1.24683591327882703796624767806230973e-69   2.40148751888456899818776244805821266e-86  -2.69098721706476677180235869600959479e-56   3.11529032550102621294895432876297124e-35   1.498495345761461699332255611285848e-26    -3.11529032550102621216778885665734627e-35  -2.37198754100845377387501940956541498e-53   1.48801898827265702113325668648217536e-52   6.98307912967808918322874397246532813e-61  -2.90133476680815271532020963931847296e-66  -9.25658899654787196023568081051197898e-50   3.11529032580869446669660072118014269e-35   1.49849534576146476118916223113587384e-26  -3.11529032548997058946082579463603715e-35  -9.52549079925170688121956200874878736e-50   4.80414498859792299997105374891527549e-33   5.29913647380723232663273502171500695e-35   7.58477392581093888712682383265840228e-40   5.05700789656849897064297203225667515e-33   5.13231136973297308157572898577848425e-12   8.75245559657280213399216687122828455e-27  -3.77566396439311720212479753021565966e-35   2.69098721706476677180260508535974026e-56   3.80450752914139034452782673304614618e-60   9.48931734381442029349613000232596704e-35  -8.81169619451872954832545138578565196e-12  -1.42359398269028737810431166597253595e-39  -5.3854051567567779090482151383881718e-35    1.12000502203918522518912975363004375e-26   5.38540515675677791005737510049384834e-35  -1.36021194715262297563113734018267878e-50   5.77533705950892215510756928052207153e-44  -6.25117948487245186878252877225799801e-70   2.37198754100842862083851277021071502e-53   2.51530365083851274219016398488834783e-67   3.11529032550102621294895430750076301e-35   1.49849534576146170510759130150439897e-26  -3.11529032550102622704793292685923627e-35  -6.98307912967961349175150783327903702e-61   3.68922802910683953140359771318027648e-59   2.90134945137328583430603154006840378e-66  -4.20468284771146491828143139975239558e-51   9.6770572816736380865391471647021122e-50    3.11529032550102621294895394383084478e-35   1.49849534576146170479992186556065762e-26  -3.11529032550102501675257117752063342e-35  -8.29795241449529317070092234925499733e-56  -8.85033832187623987870805104535556072e-53  -3.05608157092862993658015892999834978e-41  -1.10556029263630703229733580854958351e-46  -1.97806000925306245215403991562484999e-52   3.115290325501035469542262396339583e-35     1.49849534576146170510759157655006061e-26  -3.1152903255010262123724565582586704e-35   -2.5547453430402918366055989738717991e-40   -4.80409268975682393216030275664100113e-33  -4.67431861809629839523329782378477621e-38  -5.26768590600892765709352625688261698e-39  -7.16035737139207647331703695850336185e-46   3.11521443887619971728355404358636259e-35   1.49849534576146186496385816910769967e-26  -3.12078301313053932893575214906127144e-33   2.43326975896753590460076166161096255e-43  -2.00339211074875839900211227209778264e-38   4.91583827460196105598008658734626628e-13   9.02951287248652884899484814395874137e-28   7.9484243388529563348629545311286342e-17    3.49109036054949205916417317944365727e-06
1.03241462912410497665405273437499909e-10   6.96763953358991525395181660365925574e-06   9.88250910907236598703778305742143573e-39   2.56913619499206119651989293467138129e-69   5.72406918198690108721715238792879477e-56   1.14909597663515211974930989426739494e-62   6.31517441672323446674161187668935751e-25  -1.39358558829663063847582592948096766e-05  -6.31517437487152141558007882327856374e-25   5.1877697840856282842444085579503658e-72    2.93335057760201527151125133640146562e-39  -2.56913619496284797290398299865078136e-69  -1.54208225543081329726460032776042501e-86  -5.72458372791161718709593265260967298e-56   6.621869705383625561947331364187628e-35    -1.06326133669179602958494585839056705e-26  -6.62186970538362556025825139610420459e-35  -6.12786800291270340507456574852640509e-53   3.31750619610333063056350261208332549e-52   1.54611448704446743801803944244554912e-60  -7.56369834436906500081552905603458238e-66  -2.06474548670715274637673725744996044e-49   6.62186970603813287089845437094220743e-35  -1.06326133669178957466179685751218356e-26  -6.62186970536010675605309990109466432e-35  -2.12182514383149980869031405203387475e-49   9.8990594107718684057081364670508476e-33    1.03312035404709485467672193549065762e-34   1.56236342706814248849995549691913763e-39   1.05514914333331908469872585773030854e-32  -3.64315237568359728536618309646619107e-12  -6.21032129974962554497378610337760275e-27  -7.35309629585544247826654146842208725e-35   5.72458372791161718709643974276972776e-56   1.18633144474020292079201441901124045e-59   2.68556223566823127125823117966481038e-34   1.49616156282266526602573010955079006e-11  -2.93335056273945039305755635216095236e-39  -1.52249854599095348857422337005602284e-34  -1.90162251504323769550601847202584753e-26   1.52249854599095348879688771355439264e-34  -2.89417902671876457870600156336670197e-50   1.19021133048277748598214891480293675e-43  -1.6296731502667504796801816085486325e-69    6.12786800291267106882506508630380581e-53   3.23362495004402258433399315944245732e-67   6.62186970538362556194733131371191984e-35  -1.06326133669179601768283544283319342e-26  -6.62186970538362559343321141688110811e-35  -1.54611448704483579359010144061168334e-60   7.97705753779413618320025390817457123e-59   7.56373662678941425152640573540810926e-66  -9.37003053527970324212211213614239997e-51   2.15844579213904689957021505729528227e-49   6.62186970538362556194733050424230666e-35  -1.06326133669179601833734540238490162e-26  -6.62186970538362289390268755508575213e-35  -1.76523631181593553852920275247194338e-55  -1.88274613043738832822779926701145807e-52  -6.44302103858602966051561747714151848e-41  -2.35187604092125784530289562118760927e-46  -4.37959391295038514070075709438197014e-52   6.6218697053836462094134439418416654e-35   -1.06326133669179601768283487580653246e-26  -6.6218697053836255607147582163349418e-35   -5.28362449717197153978140768437696633e-40  -9.89895164359684671979444136512978135e-33  -9.6315489643752489741291589132292684e-38   -1.08541969160139722215408949703261874e-38  -1.4742891219818878700769723709479382e-45    6.62171333911883194732281244147983743e-35  -1.06326133669179570033497879643790778e-26  -6.43247784935076330611606270302931365e-33   4.9404162786506080972218542184959743e-43   -4.12803892605909301139784271769928361e-38   9.81117851237188336958172544828435802e-13   1.80213746608610555220818569796504513e-27   1.58637053792991575345760687236353879e-16   6.96762359069779873638378269136196517e-06
1.06482925824820995330810546875000005e-10   1.08204873804285317534938968960714457e-04   1.63259279714485665182448292525666855e-37   4.11502300303108290027274086883329809e-68   9.45614682894278029790167009826577835e-55   1.78465694035438546824798364624079381e-61   1.09050083275092620230201071922935517e-23  -2.16417560249786823324345537617294315e-04  -1.09050082583700906590992671543003809e-23   9.00015162491086904245493631897645024e-71   4.69839050504557309223010374862237681e-38  -4.11502300298942704832280992212647304e-68  -1.14890774636943138025041059460114973e-84  -9.45703892337722158284256040296504368e-55   1.08869371894596527767687044172422921e-33  -7.46383118898512075608331608450420333e-25  -1.08869371894596527739433486808898457e-33  -1.19414744354229933777571343542061897e-51   5.73030209145400963955980267261156947e-51   2.65324926977715518398188676002361407e-59  -1.48355108896958509283740018500819677e-64  -3.56804943781002589477036658529240986e-48   1.08869371905409007465279598431005772e-33  -7.46383118898511018805452390221376378e-25  -1.0886937189420799622322736665391522e-33   -3.66214208928391966916966484754153565e-48   1.58554681840144822412322839520550084e-31   1.54011796936585030302625555544134444e-33   2.50150497822378100950943147432987233e-38   1.71109461486499313357503912303525265e-31  -2.55679463932983926641687997295520543e-10  -4.35949442827886649765014003076330208e-25  -1.09459300614517513482048552917994349e-33   9.4570389233772215828433656791628162e-55    2.56966824832527809205575575632313348e-58   5.51432344380086154692806031479233974e-33   7.09942374360835414193970862680640365e-10  -4.69839048049256569667177348133398876e-38  -3.12420703914648095792024158735275392e-33  -9.02348412799098152014386164910803959e-25   3.12420703914648095830099928766837713e-33  -4.78212625743665126992633126184403045e-49   1.90668139609250950263305207412210752e-42  -3.19646805362967832326759307260540856e-68   1.19414744354229762537372105934192216e-51   1.71240199166881886471360295068105622e-66   1.08869371894596527767687043253181696e-33  -7.46383118898512073701650686505186453e-25  -1.08869371894596528312461938684460734e-33  -2.65324926977783722644707191354507077e-59   1.33433753461746253697970864885501354e-57   1.48355859774424946208608591542955927e-64  -1.61779592899680614137441584623652314e-49   3.72982903084638762375716202641224634e-48   1.08869371894596527767687029293584229e-33  -7.46383118898512073809775943290910676e-25  -1.08869371894596481664236775964632326e-33  -2.91617615631034303394082727066182053e-54  -3.11030261115254278696247757522087555e-51  -1.0548961982967831673551695326415008e-39   -3.88530764635221974198044895318848183e-45  -7.51570901657572231249602070564018491e-51   1.0886937189459688457285147186500698e-33   -7.46383118898512073701650595296280156e-25  -1.08869371894596527747322000152611374e-33  -8.49383266739584000408943709311734731e-39  -1.58552955651810690793551798086638747e-31  -1.54269927857445440990587080910555597e-36  -1.73853258832659388298279019213517953e-37  -2.34341609653101280333233155051330145e-44   1.08866867353273155683446997520340693e-33  -7.46383118898512024377881419834328644e-25  -1.030579972772489853696343293492799e-31     7.8213119416877271081359422172774427e-42   -6.61194029777802101623723346530498649e-37   1.52363313560440316508119705781608904e-11   2.79864072935931942832617043676052578e-26   2.4635641007741409974520928090274447e-15    1.08204148623116036559014827360461587e-04
1.097243887372314929962158203125001e-10    -8.59159851717373533127385176041880949e-06  -1.37641516043240921039707279807669825e-38  -3.36682768009366159066583641535201618e-69  -7.97232142441213605085364208811906803e-56  -1.41716135039184394031917826065981162e-62  -9.49855535536248261811673315023801884e-25   1.71837309819258446221034570364593307e-05   9.49855529707222823092252696464168028e-25  -7.85658475777146282264235402252226987e-72  -3.84412704258427898510331635184402439e-39   3.36682768006349506835958966060920705e-69   1.5752829188049337612687015223817012e-85    7.97310139913195566374353810415901904e-56  -9.10413357032057449021308124302252454e-35   1.01580779954102373585895236714055723e-25   9.10413357032057448780879196890486598e-35   1.16142184319257069819287671319302941e-52  -5.03965453614844204158030492433755058e-52  -2.31927175901903482744741159971842132e-60   1.44992039604415230179043654311997571e-65   3.13934535657167241174454022566300702e-49  -9.10413357123215904822624861655636755e-35   1.01580779954102285280369434127983756e-25   9.10413357028781794060486927319138188e-35   3.21850465597007845128662588096806405e-49  -1.29726198723228089272537593305756173e-32  -1.15100767240522599997096796986437803e-34  -2.04578093476965624359781031994004761e-39  -1.41720268854731783493009336620581484e-32   3.47963216880632235911540356987989203e-11   5.93315773467568317993304970751292565e-26   8.16488172094863316605307500717951077e-35  -7.97310139913195566374418683346961606e-56  -2.66884264195655343761528474052099298e-59  -5.53618089215667286142941366212015967e-34  -9.20789912439670538501668972124219624e-11   3.84412702188398682294602062218726136e-39   3.13528092326367653781376248053027324e-34   1.17034184992170523370390649720056908e-25  -3.13528092326367653814541355110932173e-34   4.0325086005744391792773684167845432e-50   -1.56025523763197732276658343268963677e-43   3.12401546297173617173332658853783733e-69  -1.16142184319257239086353487404068833e-52   1.69267065933380760039797228009940056e-67  -9.10413357032057449021308115844918216e-35   1.01580779954102373429869752712536996e-25   9.10413357032057453820518309599294754e-35   2.31927175901967198535200449154523471e-60  -1.13547960326489117116473034218608321e-58  -1.44992773461933763382211310066278447e-65   1.42225123227912841394175161336173929e-50  -3.28157047991983976465741355031617892e-49  -9.10413357032057449021307993262788481e-35   1.01580779954102373438985638863588371e-25   9.10413357032057043401854152671424645e-35   2.45858657804939760771634582899169174e-55   2.62225170528336113543410364941262074e-52   8.81495003186525074431730120423389189e-41   3.27564815072661548449329951300579905e-46   6.56966568294636907465244677852769082e-52  -9.10413357032060588368821696673847798e-35   1.01580779954102373429869745192772303e-25   9.10413357032057448850283769349190153e-35   6.97461886399817195651091181697827443e-40   1.29724786337648159673153150785861164e-32   1.26220500582087834895963813621335412e-37   1.42243181551086318619525937204402289e-38   1.89056391693138593052826902904414733e-45  -9.10392865387058383937841590034270485e-35   1.01580779954102369486063740548557933e-25   8.43396125346041047744114505955061826e-33  -6.34329764046158025858688250206672873e-43   5.40975435551534241373706804677543794e-38  -1.20977820323801200228126090473174115e-12  -2.22214554137522527672950772064350422e-27  -1.95609171377986670402977081794029285e-16  -8.59150522820867895541047939931539913e-06
1.12965851649641990661621093750000196e-10  -4.28480061667818984630843908086583989e-06  -7.27599365431884215534776492819133156e-39  -1.72870118458774562973256554116233509e-69  -4.21431482505480231280740349944106448e-56  -7.06827528546755343867536321612812519e-63  -5.14010681755499817886978775307817665e-25   8.56982670366995801854136009466209992e-06   5.14010678674164478046573752113598494e-25  -4.25306161210236505831453574202121446e-72  -1.97377104048855666158433698119445999e-39   1.72870118457413267155976968624365055e-69   1.08684001320685354819705539125222728e-85   4.2147384350611449161464718040136005e-56   -4.7600611357164137910699317577905734e-35    6.98517044670000302505555451559078116e-26   4.7600611357164137897904539946559888e-35    6.95900038590921533053706164426595215e-53  -2.77283130874877994469524976024576356e-52  -1.26881740145774717524454069601914143e-60   8.72034796485675457859740757892689609e-66   1.7279601197545577798799816660236272e-49   -4.76006113619829484320775995768107107e-35   6.98517044669999839812715552691445816e-26   4.7600611356990980434717889829159472e-35    1.76971747179384802741777745378486568e-49  -6.66080520902216299205617688798539056e-33  -5.27803898305173475859507333385508372e-35  -1.0498914158066224783120158750746869e-39   -7.36505855208075782926326545252411974e-33   2.39273208701651895243822192616178792e-11   4.07991741372627068969340854445613389e-26   3.73438240025172204933581796922372654e-35  -4.21473843506114491614679760232742891e-56  -1.66987157323254826619350501655099911e-59  -3.38367119032536695576596292076844398e-34  -6.26266985985996233077510964061014044e-11   1.97377102954598273466091027022156424e-39   1.91569125267128654969612377038014567e-34   7.95998303485767768844811724071884861e-26  -1.91569125267128654987692745001932854e-34   2.13205560838893961881997211220717045e-50  -8.01241761560144763075018864917141402e-44   1.87890023140914804579686999936932569e-69  -6.95900038590924111296572152483757792e-53   2.57824286691644117429406783708066894e-67  -4.76006113571641379106993170941816317e-35   6.98517044670000301704313899302640885e-26   4.76006113571641381751868239216341274e-35   1.2688174014581167428318459916133207e-60   -6.04262180085335888805001987515017769e-59  -8.72039210179393049262589560885687261e-66   7.8224039994999995854533784788007534e-51   -1.8061841598157461512720896095622181e-49   -4.76006113571641379106993103596143033e-35   6.9851704467000030175250222828313916e-26    4.76006113571641155856866257578169539e-35   1.2996562278717752839703203863814995e-55    1.38617270501262158145995174658935941e-52   4.61891598347078516018167478093785996e-41   1.73157103776368721730820212848214555e-46   3.59410282892735158218602366720913862e-52  -4.76006113571643107068410484015027186e-35   6.98517044670000301704313860278930529e-26   4.76006113571641379017245849210094121e-35   3.59393721308194249026849986804445789e-40   6.66073268719567081697079698127321331e-33   6.48080477000362072966048974253271695e-38   7.30349099535236317858913379889248534e-39   9.51304796940178604273880910339909392e-46  -4.75995592115139112929753857336278647e-35   6.98517044670000281778250190583026758e-26   4.33128154638906783284948287164747984e-33  -3.23725511408905807928959660531034333e-43   2.77764401724744182922318882888317554e-38  -6.03338036718009265147556958550472106e-13  -1.10822370339606138545130559998010474e-27  -9.7553793833738063267021721429276921e-17   -4.28473738654400073524082572823941512e-06
1.16207314562052488327026367187499933e-10  -2.92629196724689946852848334670691961e-06  -5.25835952788510973439440899239433792e-39  -1.21448386212950979548541637212537677e-69  -3.0456815983402949003292267705904055e-56   -4.82767599423694917740819817214263717e-63  -3.77481025973426472516165893360039701e-25   5.85271158591322359677838214878979494e-06   3.77481023746545370174837214651978859e-25  -3.12000802019691557653361867324223359e-72  -1.38665554114652176491225144222509802e-39   1.21448386212117768528088622903305205e-69   9.27852981838604855488857461503607182e-86   3.0459937895520487601605409642952203e-56   -3.39428900352019364088460356135307024e-35   5.95052430136754198803890100763890213e-26   3.39428900352019363995576510048766544e-35   5.61995582933198421020081872536719854e-53  -2.08128592399772818993274368753199647e-52  -9.47323283604069254797129739987601179e-61   7.06346856344142019798841862366840061e-66   1.29748294528404685758965584561446001e-49  -3.39428900386844898750025002220685457e-35   5.95052430136753867321896736744908034e-26   3.39428900350767954744878434917185259e-35   1.32759874624372890433436867835902708e-49  -4.67949030780262648378581568936377515e-33  -3.21798794593312752844629593268484388e-35  -7.37193304978161377908034911503587375e-40  -5.23637358304122036307518873327633284e-33   2.03830799864185551405245583620140525e-11   3.47559852761339469343805654994383893e-26   2.26851585447773825027039734093608496e-35  -3.04599378955204876016076338202075939e-56  -1.38922516431294790239447620168122688e-59  -2.76704101373170386990758378244991278e-34  -5.3425748670475960453316583653610717e-11    1.38665553323832340233943951127821515e-39   1.5662345077800176719593240784268014e-34    6.79052718603481800843358528468354387e-26  -1.56623450778001767209385387992800755e-34   1.54111312853981158119152296738261585e-50  -5.62994655778551850728283587216734342e-44   1.52190879418905333011519995643527519e-69  -5.61995582933201510760493250058395616e-53   3.08974041227237653849378403468137758e-67  -3.39428900352019364088460352380263987e-35   5.95052430136754198240895595759917889e-26   3.39428900352019366076856089690771645e-35   9.47323283604359845099331398045288326e-61  -4.38664928111651660048643079501161493e-59  -7.06350431434471681937495790171658787e-66   5.86949887570102990644022668150997462e-51  -1.35617793409075487084587846322618854e-49  -3.39428900352019364088460301901475701e-35   5.95052430136754198275721298682047376e-26   3.39428900352019196463303831327393136e-35   9.39261517491929797133140395242378403e-56   1.0017869297657760967552458500701566e-52    3.30918998859413105284570043212121061e-41   1.2514065672738279797819289635388606e-46    2.68342425773830856446685513207632641e-52  -3.39428900352020661572456819884877437e-35   5.95052430136754198240895567976598875e-26   3.39428900352019364024259420250780231e-35   2.53382842361991098021018465902330076e-40   4.67943935630930594849890057374145883e-33   4.55303257581529596075392325731612881e-38   5.13100357080978859113435755601029175e-39   6.51051870679388620315497378469559581e-46  -3.39421508594992183809886612032209385e-35   5.95052430136754184374160020880636425e-26   3.0434053769548305078369004471735122e-33   -2.26624951024778782903949849034187043e-43   1.95140945338971232591747716018070214e-38  -4.12046435680544778604345870147104815e-13  -7.56855321959716591997431374983924504e-28  -6.66238337217478972728371285015182477e-17  -2.92623812938516947864142890980873946e-06
